trade_id,symbol,long_exchange,short_exchange,entry_time,exit_time,duration_hours,size_usd,funding_earned,trading_fees,slippage,price_pnl,total_pnl,return_pct,exit_reason,is_open
292,SOLUSDT,gateio,bybit,2024-01-29 00:00:00,2024-01-29 16:00:00,16.0,3176.1405268594713,1.8785783503706979,6.352281053718943,2.5409124214875773,1.9544602880818398,-5.060154836753982,-0.15931772520649146,profit_target,False
293,SOLUSDT,okx,bybit,2024-01-29 00:00:00,2024-01-29 16:00:00,16.0,2207.983639504345,1.0489529102736777,4.41596727900869,1.766386911603476,-1.2310244955881544,-6.364425775926643,-0.2882460568120581,time_stop,False
294,AVAXUSDT,gateio,okx,2024-01-29 00:00:00,2024-01-29 16:00:00,16.0,6486.9162301273245,10.356720756374392,12.97383246025465,5.18953298410186,-4.794027604615881,-12.600672292597999,-0.1942474951977401,profit_target,False
295,AVAXUSDT,gateio,binance,2024-01-29 00:00:00,2024-01-29 16:00:00,16.0,5083.448231233135,6.135160590443354,10.16689646246627,4.066758584986508,-0.9158058330878976,-9.01430029009732,-0.17732648942331505,profit_target,False
296,AVAXUSDT,gateio,bybit,2024-01-29 00:00:00,2024-01-29 16:00:00,16.0,3860.8913333513638,3.192353600410401,7.721782666702728,3.088713066681091,-0.5850793000689384,-8.203221433042357,-0.21246962747127426,profit_target,False
297,AVAXUSDT,bybit,okx,2024-01-29 00:00:00,2024-01-29 16:00:00,16.0,3689.593674164883,2.8399232746424006,7.379187348329766,2.9516749393319066,3.4066259174549476,-4.084313095564324,-0.11069818132450002,funding_reversal,False
298,BTCUSDT,gateio,okx,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,4085.9095333034957,3.678517320279603,8.171819066606991,3.2687276266427965,1.2900890876096875,-6.471940285360497,-0.15839656342385716,time_stop,False
299,BTCUSDT,bybit,okx,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,4066.4223375163206,3.635387270505351,8.132844675032642,3.2531378700130564,0.3835634560525972,-7.3670318184877495,-0.18116740483447588,time_stop,False
300,BTCUSDT,gateio,binance,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,2877.0573388633175,1.387272983061602,5.754114677726635,2.301645871090654,1.5364748594251607,-5.132012706330526,-0.17837714379227868,time_stop,False
301,BTCUSDT,bybit,binance,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,2860.200875510741,1.3611487220569387,5.720401751021482,2.288160700408593,-2.952020632257698,-9.599434361630834,-0.3356209853588231,time_stop,False
302,BTCUSDT,binance,okx,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,1672.3545918289406,0.6992260046797846,3.3447091836578813,1.3378836734631525,0.9205558029496479,-3.0628110494916014,-0.18314363858337085,funding_reversal,False
303,ETHUSDT,bybit,gateio,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,4205.151389711726,3.946615325289072,8.410302779423452,3.364121111769381,0.9384205595492778,-6.889388006354483,-0.1638321041951065,profit_target,False
304,ETHUSDT,bybit,binance,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,4061.141354412695,3.623732409350605,8.12228270882539,3.248913083530156,15.00795184401804,7.260488461013099,0.17877950623718392,funding_reversal,False
305,ETHUSDT,bybit,okx,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,3634.252064750152,2.729386804099034,7.268504129500304,2.9074016518001216,-4.301485058923338,-11.74800403612473,-0.32325782105409306,time_stop,False
306,SOLUSDT,binance,okx,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,3217.0802413521274,1.9498512810788549,6.434160482704255,2.573664193081702,1.431546109436024,-5.6264272852710775,-0.17489235154751098,funding_reversal,False
307,SOLUSDT,binance,bybit,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,3089.6012376339254,1.7310735679334437,6.179202475267851,2.4716809901071404,-2.1380559823760206,-9.057865879817568,-0.2931726518453317,profit_target,False
308,SOLUSDT,binance,gateio,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,2471.044648968079,1.360089255982225,4.942089297936158,1.9768357191744632,0.3857401120750427,-5.173095649053353,-0.20934853003217344,profit_target,False
309,AVAXUSDT,gateio,bybit,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,5301.04143302796,6.733226116772935,10.60208286605592,4.240833146422368,7.170268854285912,-0.9394210414194406,-0.017721443102979906,funding_reversal,False
310,AVAXUSDT,okx,bybit,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,4391.600024191863,4.380067375212535,8.783200048383726,3.5132800193534903,8.330997772802226,0.41458508027754437,0.00944041073854024,funding_reversal,False
311,AVAXUSDT,gateio,binance,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,3601.8369256361534,2.6654045630101124,7.203673851272307,2.881469540508923,-2.5647572985707416,-9.98449612734186,-0.2772056684820179,funding_reversal,False
312,AVAXUSDT,binance,bybit,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,3006.8810191179987,1.594121660180484,6.013762038235997,2.405504815294399,-0.7442077311117724,-7.569352924461685,-0.25173436781618935,funding_convergence,False
313,AVAXUSDT,okx,binance,2024-01-30 00:00:00,2024-01-30 16:00:00,16.0,2211.1378889366756,1.0330791151756473,4.4222757778733515,1.7689103111493405,-4.667695771996698,-9.825802745843742,-0.44437765708808497,funding_reversal,False
314,BTCUSDT,okx,bybit,2024-01-31 00:00:00,2024-01-31 16:00:00,16.0,3553.439576669633,2.570929883868464,7.106879153339266,2.8427516613357064,6.0172851523303,-1.361415778476208,-0.038312619339714755,funding_convergence,False
315,BTCUSDT,okx,binance,2024-01-31 00:00:00,2024-01-31 16:00:00,16.0,3112.2914317369864,1.7693324028699717,6.224582863473973,2.489833145389589,-2.1289766336346454,-9.074060239628237,-0.29155560906338246,funding_convergence,False
316,BTCUSDT,gateio,bybit,2024-01-31 00:00:00,2024-01-31 16:00:00,16.0,2990.1569700073132,1.5669179608703396,5.980313940014627,2.3921255760058506,-5.330704145238904,-12.136225700389042,-0.4058725285033903,funding_reversal,False
317,SOLUSDT,bybit,binance,2024-01-31 00:00:00,2024-01-31 16:00:00,16.0,3021.5557356060604,1.6181266133266403,6.0431114712121206,2.4172445884848486,0.5153659619048014,-6.326863484465528,-0.2093909243476686,funding_reversal,False
318,SOLUSDT,bybit,gateio,2024-01-31 00:00:00,2024-01-31 16:00:00,16.0,2433.9668595411135,1.2232442665413528,4.867933719082227,1.947173487632891,-2.7630175885867287,-8.354880528760495,-0.3432618852639463,funding_reversal,False
319,SOLUSDT,bybit,okx,2024-01-31 00:00:00,2024-01-31 16:00:00,16.0,2090.626365691409,0.9404989687680377,4.181252731382818,1.6725010925531272,-1.9910172037591578,-6.904272058927065,-0.33024897094147637,funding_reversal,False
320,AVAXUSDT,gateio,okx,2024-01-31 00:00:00,2024-01-31 16:00:00,16.0,4162.922472529379,3.8508497845412673,8.325844945058758,3.330337978023503,-3.246231149206467,-11.05156428774746,-0.2654761014810003,funding_reversal,False
321,AVAXUSDT,bybit,okx,2024-01-31 00:00:00,2024-01-31 16:00:00,16.0,4337.979300557638,4.253646723998621,8.675958601115276,3.470383440446111,5.481432782282563,-2.411262535280204,-0.05558492487435892,funding_convergence,False
322,AVAXUSDT,binance,okx,2024-01-31 00:00:00,2024-01-31 16:00:00,16.0,3358.952934198259,2.204161043600912,6.717905868396518,2.687162347358607,5.719384988426267,-1.4815221837279466,-0.04410666695100829,profit_target,False
323,ETHUSDT,okx,gateio,2024-02-01 00:00:00,2024-02-01 16:00:00,16.0,2846.2039884780916,1.3395853858257993,5.692407976956183,2.2769631907824732,1.4133761139867127,-5.216409667926143,-0.18327602972390733,time_stop,False
324,ETHUSDT,bybit,gateio,2024-02-01 00:00:00,2024-02-01 16:00:00,16.0,2398.9802306313813,1.1733456295271993,4.797960461262763,1.9191841845051052,-0.44079445942497275,-5.984593475665641,-0.2494640597388571,funding_reversal,False
325,SOLUSDT,bybit,okx,2024-02-01 00:00:00,2024-02-01 16:00:00,16.0,1939.0858795537124,0.8301287671675011,3.878171759107425,1.55126870364297,-2.4037248967323257,-7.003036592315219,-0.36115144079781514,funding_reversal,False
326,AVAXUSDT,binance,bybit,2024-02-01 00:00:00,2024-02-01 16:00:00,16.0,3831.102191923732,3.129956766260614,7.662204383847464,3.0648817535389856,-1.5576187539289783,-9.154748125054814,-0.23895859902546457,funding_reversal,False
327,AVAXUSDT,gateio,bybit,2024-02-01 00:00:00,2024-02-01 16:00:00,16.0,3573.4074957954326,2.6097551619881045,7.146814991590865,2.858725996636346,1.1978770111517962,-6.197908815087311,-0.17344534096321054,funding_convergence,False
328,AVAXUSDT,okx,bybit,2024-02-01 00:00:00,2024-02-01 16:00:00,16.0,2886.9548117736645,1.4026911656749323,5.773909623547329,2.309563849418932,1.8612728722279863,-4.819509435063343,-0.16694093774548452,funding_reversal,False
329,BTCUSDT,bybit,gateio,2024-02-02 00:00:00,2024-02-02 16:00:00,16.0,1518.1482986169071,0.6373879913446516,3.0362965972338145,1.2145186388935258,0.970087598717758,-2.643339646064931,-0.17411603652114338,funding_reversal,False
330,ETHUSDT,okx,binance,2024-02-02 00:00:00,2024-02-02 16:00:00,16.0,2990.4425763582217,1.5673811592426188,5.980885152716444,2.3923540610865777,1.3629218116095705,-5.4429362429508314,-0.18201106036883913,funding_reversal,False
331,SOLUSDT,bybit,binance,2024-02-02 00:00:00,2024-02-02 16:00:00,16.0,4524.391260947526,4.699209179656653,9.04878252189505,3.6195130087580205,2.070588050993301,-5.8984983000031175,-0.13037109214926337,funding_convergence,False
332,SOLUSDT,bybit,okx,2024-02-02 00:00:00,2024-02-02 16:00:00,16.0,3901.968577024094,3.279153427917278,7.803937154048188,3.1215748616192753,1.5208175398390695,-6.125541047911115,-0.15698591434026535,funding_convergence,False
333,SOLUSDT,bybit,gateio,2024-02-02 00:00:00,2024-02-02 16:00:00,16.0,3273.946558807359,2.050427221090712,6.547893117614718,2.6191572470458873,1.855645149740619,-5.2609779938292744,-0.16069223792540327,funding_reversal,False
334,SOLUSDT,gateio,binance,2024-02-02 00:00:00,2024-02-02 16:00:00,16.0,1999.114087678953,0.8243404764308059,3.998228175357906,1.5992912701431625,-2.664593595978792,-7.437772565049055,-0.37205343161202925,time_stop,False
335,AVAXUSDT,okx,bybit,2024-02-02 00:00:00,2024-02-02 16:00:00,16.0,3962.370056507537,3.4083763878392905,7.924740113015074,3.1698960452060296,-4.720633242119741,-12.406893012501552,-0.31311797826972987,funding_reversal,False
336,AVAXUSDT,gateio,bybit,2024-02-02 00:00:00,2024-02-02 16:00:00,16.0,3541.822382898777,2.5484409960562924,7.083644765797554,2.8334579063190217,3.5764794443604337,-3.79218223169985,-0.10706867317824581,funding_reversal,False
337,AVAXUSDT,binance,bybit,2024-02-02 00:00:00,2024-02-02 16:00:00,16.0,3674.428252298897,2.8094699144129027,7.348856504597794,2.9395426018391175,0.5070887708357159,-6.971840421188293,-0.1897394626450082,funding_convergence,False
338,BTCUSDT,gateio,bybit,2024-02-03 00:00:00,2024-02-03 16:00:00,16.0,2226.356005541636,0.9139483929139571,4.452712011083272,1.781084804433309,2.427995578411364,-2.8918528441912605,-0.12989175302571251,time_stop,False
339,ETHUSDT,okx,binance,2024-02-03 00:00:00,2024-02-03 16:00:00,16.0,4466.709410348419,4.5595241733196925,8.933418820696838,3.573367528278735,4.314517449788694,-3.6327447258671874,-0.08132932752354313,time_stop,False
340,ETHUSDT,okx,gateio,2024-02-03 00:00:00,2024-02-03 16:00:00,16.0,3282.5347503952626,2.0657751170299368,6.565069500790525,2.6260278003162103,-1.9951721137917533,-9.120494297868552,-0.27784913158254665,funding_convergence,False
341,ETHUSDT,bybit,binance,2024-02-03 00:00:00,2024-02-03 16:00:00,16.0,3607.2386130865184,2.676027392391126,7.214477226173037,2.885790890469215,4.560317391646407,-2.8639233326047187,-0.07939378676572256,time_stop,False
342,SOLUSDT,okx,binance,2024-02-03 00:00:00,2024-02-03 16:00:00,16.0,4155.251348973542,3.833549688041928,8.310502697947085,3.3242010791788337,6.352429449184438,-1.4487246398995524,-0.0348649099231368,profit_target,False
343,SOLUSDT,okx,gateio,2024-02-03 00:00:00,2024-02-03 16:00:00,16.0,3990.503245976459,3.4692070973782014,7.981006491952918,3.192402596781167,-0.5891016888887374,-8.293303680244621,-0.20782601013059157,funding_reversal,False
344,SOLUSDT,bybit,binance,2024-02-03 00:00:00,2024-02-03 16:00:00,16.0,3051.4352319811383,1.6673917090487516,6.102870463962277,2.4411481855849106,4.350379016918554,-2.5262479235798825,-0.08278884300420564,funding_reversal,False
345,SOLUSDT,bybit,gateio,2024-02-03 00:00:00,2024-02-03 16:00:00,16.0,2256.172112169494,1.1127779122410586,4.512344224338988,1.8049376897355953,-0.8866242083537503,-6.091128210187275,-0.26997622111063846,funding_convergence,False
346,AVAXUSDT,gateio,okx,2024-02-03 00:00:00,2024-02-03 16:00:00,16.0,4005.7357536129075,3.5023131548185624,8.011471507225815,3.2045886028903263,2.2874365700016788,-5.426310385295901,-0.13546351329844283,funding_reversal,False
347,AVAXUSDT,binance,okx,2024-02-03 00:00:00,2024-02-03 16:00:00,16.0,3498.2177384035617,2.464684226574002,6.9964354768071235,2.7985741907228494,3.491404745026931,-3.8389206959290396,-0.1097393296530753,profit_target,False
348,AVAXUSDT,bybit,okx,2024-02-03 00:00:00,2024-02-03 16:00:00,16.0,3284.297891852387,2.06893114423003,6.568595783704773,2.6274383134819095,-1.7521694560134777,-8.87927240897013,-0.27035526926463127,funding_reversal,False
349,BTCUSDT,gateio,okx,2024-02-04 00:00:00,2024-02-04 16:00:00,16.0,3623.078185420612,2.7072676095621016,7.246156370841224,2.89846254833649,-0.4363773924157891,-7.873728702031402,-0.21732152327585832,time_stop,False
350,BTCUSDT,gateio,binance,2024-02-04 00:00:00,2024-02-04 16:00:00,16.0,3404.0472107914024,2.287348112271744,6.808094421582805,2.723237768633122,-2.001524853379391,-9.245508931323574,-0.2716034284722537,time_stop,False
351,BTCUSDT,bybit,binance,2024-02-04 00:00:00,2024-02-04 16:00:00,16.0,2192.5364088950264,0.9497800866079869,4.385072817790053,1.754029127116021,-0.4105678840148493,-5.599889742312936,-0.25540692138996746,time_stop,False
352,BTCUSDT,bybit,okx,2024-02-04 00:00:00,2024-02-04 16:00:00,16.0,2315.809469143883,1.1775123109943821,4.631618938287765,1.8526475753151064,3.520110864997765,-1.786643337610725,-0.07714984161763609,time_stop,False
353,ETHUSDT,gateio,bybit,2024-02-04 00:00:00,2024-02-04 16:00:00,16.0,3742.9049601526176,2.947947125749013,7.485809920305235,2.994323968122094,-0.6355951415456831,-8.167781904224,-0.21822039274785535,time_stop,False
354,ETHUSDT,okx,bybit,2024-02-04 00:00:00,2024-02-04 16:00:00,16.0,3104.9852939848192,1.7569808312408364,6.2099705879696385,2.4839882351878555,0.2000305233026925,-6.736947468613965,-0.21697196059721188,time_stop,False
355,ETHUSDT,binance,bybit,2024-02-04 00:00:00,2024-02-04 16:00:00,16.0,3237.4795787277753,1.9857201451182616,6.474959157455551,2.5899836629822204,2.18315873494895,-4.89606394037056,-0.15123072814237037,time_stop,False
356,SOLUSDT,gateio,binance,2024-02-04 00:00:00,2024-02-04 16:00:00,16.0,3268.4851356595796,2.0406887329228156,6.536970271319159,2.6147881085276636,-2.4534340126531475,-9.564503659577156,-0.29262802988538117,funding_reversal,False
357,SOLUSDT,bybit,binance,2024-02-04 00:00:00,2024-02-04 16:00:00,16.0,2976.272349623807,1.5444575006387506,5.952544699247614,2.3810178796990455,-3.4717865248940547,-10.260891603201964,-0.3447564737984719,time_stop,False
358,BTCUSDT,bybit,binance,2024-02-05 00:00:00,2024-02-05 16:00:00,16.0,3908.4062750822923,3.2928363333630144,7.816812550164585,3.126725020065834,-1.987574648838055,-9.63827588570546,-0.24660373582842343,profit_target,False
359,BTCUSDT,bybit,gateio,2024-02-05 00:00:00,2024-02-05 16:00:00,16.0,4785.820752074623,5.352363097337513,9.571641504149246,3.8286566016596986,-2.3544653457073124,-10.402400354178745,-0.21735875397484059,profit_target,False
360,BTCUSDT,bybit,okx,2024-02-05 00:00:00,2024-02-05 16:00:00,16.0,4060.213568254776,3.6216862994892796,8.120427136509552,3.248170854603821,-1.8790814066596813,-9.625993098283773,-0.2370809548922661,funding_reversal,False
361,ETHUSDT,binance,bybit,2024-02-05 00:00:00,2024-02-05 16:00:00,16.0,2055.860642606537,0.8891925568581598,4.111721285213075,1.6446885140852299,1.9979028391328029,-2.8693144033073414,-0.1395675535511717,time_stop,False
362,ETHUSDT,binance,gateio,2024-02-05 00:00:00,2024-02-05 16:00:00,16.0,1937.633728665967,0.8209364318298962,3.875267457331934,1.5501069829327738,-3.5201280017118197,-8.124566010146632,-0.4193034983830653,time_stop,False
363,SOLUSDT,bybit,okx,2024-02-05 00:00:00,2024-02-05 16:00:00,16.0,8100.0,16.69528453891466,16.2,6.48,13.589292510264762,7.604577049179422,0.09388366727382003,funding_reversal,False
364,SOLUSDT,gateio,okx,2024-02-05 00:00:00,2024-02-05 16:00:00,16.0,4992.377548214019,5.8912677497415835,9.984755096428039,3.9939020385712154,6.298467513742041,-1.7889218715156296,-0.03583306459175151,funding_reversal,False
365,SOLUSDT,binance,okx,2024-02-05 00:00:00,2024-02-05 16:00:00,16.0,5368.894331386016,6.924095762830948,10.737788662772033,4.295115465108814,-11.22511011180274,-19.333918476852638,-0.3601098714837522,profit_target,False
366,SOLUSDT,bybit,gateio,2024-02-05 00:00:00,2024-02-05 16:00:00,16.0,4026.569227128268,3.547784821813298,8.053138454256535,3.2212553817026146,1.0796124127821023,-6.64699660136375,-0.16507841356807765,funding_reversal,False
367,SOLUSDT,bybit,binance,2024-02-05 00:00:00,2024-02-05 16:00:00,16.0,3694.8389462425594,2.8504847149266617,7.3896778924851185,2.9558711569940477,-4.631281444208768,-12.126345778761273,-0.32819687015297583,time_stop,False
368,AVAXUSDT,okx,gateio,2024-02-05 00:00:00,2024-02-05 16:00:00,16.0,3833.371418539755,3.1346936043584455,7.66674283707951,3.066697134831804,0.4877098891174192,-7.111036478435449,-0.185503456410291,profit_target,False
369,AVAXUSDT,bybit,gateio,2024-02-05 00:00:00,2024-02-05 16:00:00,16.0,2516.766931798778,1.491286696857915,5.033533863597556,2.0134135454390223,-2.6015811715052903,-8.157241883683955,-0.32411590364681997,funding_reversal,False
370,AVAXUSDT,okx,binance,2024-02-05 00:00:00,2024-02-05 16:00:00,16.0,2212.105315164829,1.0379214259542375,4.424210630329658,1.7696842521318632,-1.3486762850744374,-6.504649741581721,-0.29404792335111063,time_stop,False
371,BTCUSDT,gateio,binance,2024-02-06 00:00:00,2024-02-06 16:00:00,16.0,2749.089986483024,1.1932219328103717,5.498179972966048,2.1992719891864194,-0.8101323841246287,-7.314362413466724,-0.2660648596237536,time_stop,False
372,ETHUSDT,okx,gateio,2024-02-06 00:00:00,2024-02-06 16:00:00,16.0,5934.252409345465,8.593286163283054,11.86850481869093,4.747401927476372,1.7635236384914785,-6.259096944392769,-0.1054740599596965,funding_reversal,False
373,ETHUSDT,okx,bybit,2024-02-06 00:00:00,2024-02-06 16:00:00,16.0,4588.085295291919,4.855325441886977,9.176170590583837,3.670468236233535,-0.3569067250343683,-8.348220109964764,-0.18195433547260603,profit_target,False
374,ETHUSDT,binance,gateio,2024-02-06 00:00:00,2024-02-06 16:00:00,16.0,3827.5260112407846,3.1224972318426367,7.655052022481569,3.062020808992628,0.16956118667337472,-7.425014412958186,-0.19398991388045952,time_stop,False
375,ETHUSDT,okx,binance,2024-02-06 00:00:00,2024-02-06 16:00:00,16.0,3290.9105309950614,2.0807833380928664,6.581821061990123,2.632728424796049,3.9008565359876264,-3.23290961270568,-0.09823754192819566,funding_reversal,False
376,ETHUSDT,binance,bybit,2024-02-06 00:00:00,2024-02-06 16:00:00,16.0,2042.50458031603,0.8700346433057439,4.08500916063206,1.634003664252824,1.4558999999302642,-3.3930781816488755,-0.16612340625076472,time_stop,False
377,SOLUSDT,bybit,binance,2024-02-06 00:00:00,2024-02-06 16:00:00,16.0,3321.9105493926004,2.13667322933272,6.643821098785201,2.6575284395140804,0.6904978500144675,-6.474178458952094,-0.194893220714082,funding_reversal,False
378,SOLUSDT,bybit,okx,2024-02-06 00:00:00,2024-02-06 16:00:00,16.0,2364.672743022684,1.1259191999549223,4.729345486045368,1.891738194418147,-0.7216997510521311,-6.216864231560723,-0.2629059031489452,funding_reversal,False
379,SOLUSDT,bybit,gateio,2024-02-06 00:00:00,2024-02-06 16:00:00,16.0,2150.575399999734,1.0039704803789484,4.301150799999468,1.7204603199997874,3.6871447176561727,-1.3304959219641344,-0.06186697392541079,funding_reversal,False
380,AVAXUSDT,binance,okx,2024-02-06 00:00:00,2024-02-06 16:00:00,16.0,4541.4579544188,4.740848047781358,9.0829159088376,3.63316636353504,3.5940246324653473,-4.381209592125936,-0.09647143353739643,funding_reversal,False
381,AVAXUSDT,bybit,okx,2024-02-06 00:00:00,2024-02-06 16:00:00,16.0,4308.972597308354,4.185849591163645,8.61794519461671,3.4471780778466834,-3.3152107259574857,-11.194484407257232,-0.2597947458345404,profit_target,False
382,AVAXUSDT,gateio,okx,2024-02-06 00:00:00,2024-02-06 16:00:00,16.0,3415.5506495750806,2.308749119770554,6.831101299150161,2.7324405196600647,1.7420860307015444,-5.512706668338128,-0.16140023187839267,funding_reversal,False
383,BTCUSDT,gateio,bybit,2024-02-07 00:00:00,2024-02-07 16:00:00,16.0,8084.515879658103,16.139213519717668,16.169031759316205,6.467612703726482,4.946733771198284,-1.5506971721267355,-0.019181076457880804,funding_reversal,False
384,BTCUSDT,gateio,binance,2024-02-07 00:00:00,2024-02-07 16:00:00,16.0,6450.327167572674,10.236060569630371,12.900654335145347,5.160261734058139,4.171692321529866,-3.6531631780432487,-0.05663531605665783,funding_reversal,False
385,BTCUSDT,okx,bybit,2024-02-07 00:00:00,2024-02-07 16:00:00,16.0,6857.686243720638,11.609995420459315,13.715372487441277,5.486148994976511,0.4891326544496292,-7.102393407508844,-0.10356836336763403,time_stop,False
386,BTCUSDT,okx,binance,2024-02-07 00:00:00,2024-02-07 16:00:00,16.0,5347.679191991586,6.8641961379486585,10.695358383983171,4.2781433535932685,11.830179453110597,3.720873853482816,0.06957922717306994,time_stop,False
387,BTCUSDT,binance,bybit,2024-02-07 00:00:00,2024-02-07 16:00:00,16.0,1609.7442715970456,0.6590390341244843,3.219488543194091,1.2877954172776365,0.6558066108154301,-3.1924383155318132,-0.1983195947244812,funding_reversal,False
388,ETHUSDT,binance,bybit,2024-02-07 00:00:00,2024-02-07 16:00:00,16.0,7566.8262535853855,14.158100223802867,15.13365250717077,6.053461002868309,-15.481534567899288,-22.510547854135503,-0.2974899528513601,profit_target,False
389,ETHUSDT,binance,gateio,2024-02-07 00:00:00,2024-02-07 16:00:00,16.0,7557.760650403226,14.124303325402831,15.115521300806451,6.046208520322581,-16.435023281574896,-23.472449777301097,-0.3105741351579953,profit_target,False
390,ETHUSDT,binance,okx,2024-02-07 00:00:00,2024-02-07 16:00:00,16.0,6290.020931160153,9.713897181771532,12.580041862320305,5.032016744928122,-9.171037764979133,-17.06919919045603,-0.27136951334926207,funding_convergence,False
391,SOLUSDT,okx,binance,2024-02-07 00:00:00,2024-02-07 16:00:00,16.0,2863.657208765303,1.3664915339703732,5.727314417530606,2.2909257670122427,1.4255246286406742,-5.226224021931802,-0.18250173260734465,funding_reversal,False
392,SOLUSDT,bybit,binance,2024-02-07 00:00:00,2024-02-07 16:00:00,16.0,1937.5018638186566,0.7922855569779219,3.8750037276373135,1.5500014910549254,1.9334631202670725,-2.6992565414472445,-0.13931633263708104,funding_convergence,False
393,AVAXUSDT,gateio,bybit,2024-02-07 00:00:00,2024-02-07 16:00:00,16.0,6126.608457069889,9.192575876916308,12.253216914139777,4.901286765655911,9.01616164976371,1.0542338468843298,0.01720746240389789,funding_reversal,False
394,AVAXUSDT,gateio,binance,2024-02-07 00:00:00,2024-02-07 16:00:00,16.0,4999.338629279666,5.909774991419337,9.998677258559331,3.999470903423733,-0.6656378684310574,-8.754011038994784,-0.17510338242992982,funding_reversal,False
395,AVAXUSDT,gateio,okx,2024-02-07 00:00:00,2024-02-07 16:00:00,16.0,5218.403029115778,6.503561209271026,10.436806058231555,4.174722423292622,-0.6716609514657378,-8.77962822371889,-0.16824358284964694,funding_reversal,False
396,BTCUSDT,okx,binance,2024-02-08 00:00:00,2024-02-08 16:00:00,16.0,2845.207631754614,1.338054892211943,5.6904152635092276,2.276166105403691,1.7576491003329193,-4.870877376368056,-0.17119584954031036,time_stop,False
397,ETHUSDT,gateio,binance,2024-02-08 00:00:00,2024-02-08 16:00:00,16.0,3174.6836261677395,1.8760595817173986,6.349367252335479,2.5397469009341918,-0.32691465315235085,-7.339969224704624,-0.23120317137128185,profit_target,False
398,SOLUSDT,gateio,binance,2024-02-08 00:00:00,2024-02-08 16:00:00,16.0,4612.4371406786395,4.915529196530453,9.224874281357279,3.6899497125429117,2.390003868040875,-5.609290929328862,-0.12161230079123751,time_stop,False
399,SOLUSDT,okx,binance,2024-02-08 00:00:00,2024-02-08 16:00:00,16.0,4650.913862331987,5.011233018560517,9.301827724663974,3.7207310898655894,-3.247690393647772,-11.259016189616819,-0.24208180419775616,funding_reversal,False
400,SOLUSDT,gateio,bybit,2024-02-08 00:00:00,2024-02-08 16:00:00,16.0,4437.5845585686975,4.4896094631282875,8.875169117137395,3.5500676468549583,1.1229012703985215,-6.812726030465544,-0.15352329494906408,funding_reversal,False
401,SOLUSDT,okx,bybit,2024-02-08 00:00:00,2024-02-08 16:00:00,16.0,4475.426332717734,4.5805297210184905,8.950852665435468,3.5803410661741877,-1.0136950350369445,-8.96435904562811,-0.20030178980031246,funding_reversal,False
402,AVAXUSDT,gateio,okx,2024-02-08 00:00:00,2024-02-08 16:00:00,16.0,4133.865501202041,3.785476507573194,8.267731002404082,3.3070924009616327,6.274505205207086,-1.5148416905854338,-0.036644677727055944,time_stop,False
403,AVAXUSDT,binance,okx,2024-02-08 00:00:00,2024-02-08 16:00:00,16.0,3703.5905908900468,2.868138887149009,7.407181181780094,2.9628724727120375,2.587660050044055,-4.914254717299066,-0.1326889297479847,time_stop,False
404,AVAXUSDT,bybit,okx,2024-02-08 00:00:00,2024-02-08 16:00:00,16.0,3445.208648325197,2.3642614443644807,6.890417296650394,2.7561669186601576,6.850406348527791,-0.431916422418281,-0.01253672756882944,time_stop,False
405,BTCUSDT,gateio,okx,2024-02-09 00:00:00,2024-02-09 16:00:00,16.0,4904.388585229969,5.6592704707228325,9.808777170459939,3.9235108681839757,2.5392792074498485,-5.533738360471233,-0.11283237990432916,profit_target,False
406,BTCUSDT,gateio,binance,2024-02-09 00:00:00,2024-02-09 16:00:00,16.0,4192.095699080041,3.916912352609241,8.384191398160082,3.3536765592640334,-2.113957556263142,-9.934913161078017,-0.2369915639869157,funding_reversal,False
407,BTCUSDT,bybit,okx,2024-02-09 00:00:00,2024-02-09 16:00:00,16.0,4490.512622357017,4.6169712021969955,8.981025244714035,3.5924100978856135,-2.6458995800913017,-10.602363720493955,-0.2361058661255672,funding_reversal,False
408,BTCUSDT,bybit,binance,2024-02-09 00:00:00,2024-02-09 16:00:00,16.0,3805.83163342129,3.0773886954445637,7.61166326684258,3.044665306737032,-2.0173621957049543,-9.596302073840004,-0.2521473096594479,funding_reversal,False
409,ETHUSDT,gateio,okx,2024-02-09 00:00:00,2024-02-09 16:00:00,16.0,6704.253535533662,11.084652305639805,13.408507071067325,5.36340282842693,6.445992746196912,-1.241264847657538,-0.01851458691230317,funding_reversal,False
