date,equity,cash,open_positions,drawdown,daily_pnl,daily_return,rolling_sharpe_30d
2021-11-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-11-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-11-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-11-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-11-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-11-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-11-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2021-12-31,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-01-31,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-02-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-03-31,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-04-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-05-31,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-06-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-07-31,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-08-31,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-09-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
